%
% ARFF data file, generated by KNIME
%
% Date: Sun Nov 02 17:08:25 CET 2014
% User: Ale
%

@RELATION DataTable
@ATTRIBUTE UserId	INTEGER
@ATTRIBUTE Gender	{M,F}
@ATTRIBUTE Age	INTEGER
@ATTRIBUTE Occupation	INTEGER

@DATA
3173,M,18,0
3174,M,50,12
3175,M,50,6
3176,F,56,6
3177,M,56,7
3178,F,25,16
3179,M,18,11
3180,M,25,1
3181,F,25,14
3182,M,35,7
3183,F,25,0
3184,M,50,11
3185,F,35,1
3186,M,25,7
3187,M,18,4
3188,M,45,7
3189,M,25,20
3190,M,25,4
3191,M,56,1
3192,M,35,6
3193,F,25,6
3194,M,56,6
3195,M,50,20
3196,M,45,0
3197,M,56,7
3198,M,35,18
3199,M,25,12
3200,M,18,0
3201,M,50,7
3202,F,25,1
3203,M,18,4
3204,M,50,3
3205,F,25,7
3206,F,25,3
3207,M,25,4
3208,M,18,19
3209,M,18,19
3210,F,18,4
3211,F,18,4
3212,M,45,11
3213,M,35,1
3214,M,50,16
3215,M,1,10
3216,F,18,4
3217,M,50,0
3218,M,50,16
3219,F,35,20
3220,M,25,12
3221,M,18,4
3222,M,35,12
3223,F,35,7
3224,F,18,4
3225,F,25,4
3226,M,45,0
3227,M,35,0
3228,F,25,17
3229,F,35,1
3230,M,25,1
3231,F,1,10
3232,F,18,4
3233,M,45,16
3234,F,45,1
3235,M,25,1
3236,F,25,6
3237,M,25,6
3238,F,45,6
3239,M,25,0
3240,F,35,12
3241,M,35,17
3242,M,18,4
3243,M,25,7
3244,M,25,0
3245,M,25,12
3246,F,45,6
3247,F,18,14
3248,M,18,4
3249,F,18,4
3250,F,45,7
3251,M,35,11
3252,M,45,17
3253,F,56,1
3254,F,50,0
3255,M,50,6
3256,M,25,0
3257,M,25,16
3258,M,25,1
3259,F,25,9
3260,M,18,4
3261,F,25,4
3262,M,25,7
3263,M,35,12
3264,F,56,6
3265,M,35,17
3266,F,25,0
3267,M,18,0
3268,M,35,16
3269,F,18,3
3270,F,35,20
3271,M,25,4
3272,M,56,13
3273,M,35,16
3274,M,35,18
3275,M,35,1
3276,M,56,1
3277,M,18,0
3278,M,18,20
3279,F,45,1
3280,M,45,3
3281,M,18,4
3282,M,35,7
3283,M,25,3
3284,F,35,1
3285,F,35,6
3286,F,45,17
3287,M,18,18
3288,F,18,0
3289,M,18,4
3290,M,25,7
3291,M,25,11
3292,M,18,0
3293,F,35,9
3294,F,25,17
3295,F,35,16
3296,M,18,12
3297,M,56,13
3298,M,25,7
3299,M,25,0
3300,M,50,12
3301,M,35,0
3302,M,35,6
3303,M,18,14
3304,M,35,14
3305,M,50,7
3306,M,18,6
3307,M,45,11
3308,M,56,13
3309,F,18,9
3310,M,50,0
3311,M,25,2
3312,M,25,7
3313,M,56,13
3314,F,25,14
3315,M,50,2
3316,M,25,4
3317,F,35,1
3318,M,35,17
3319,M,25,15
3320,M,18,3
3321,M,25,0
3322,M,45,13
3323,M,50,13
3324,M,1,10
3325,M,25,1
3326,M,25,16
3327,M,25,12
3328,M,1,10
3329,M,50,17
3330,M,50,20
3331,F,18,4
3332,M,35,17
3333,M,1,10
3334,M,18,4
3335,M,35,16
3336,M,56,13
3337,M,35,18
3338,M,56,13
3339,F,25,0
3340,M,18,14
3341,M,25,20
3342,M,25,18
3343,M,25,17
3344,M,25,5
3345,F,35,7
3346,M,18,4
3347,M,25,7
3348,M,25,15
3349,F,18,4
3350,M,25,1
3351,F,35,7
3352,F,35,6
3353,M,35,17
3354,M,25,7
3355,M,50,1
3356,M,18,4
3357,F,50,1
3358,F,25,3
3359,F,1,0
3360,M,18,4
3361,M,56,16
3362,F,18,19
3363,F,45,6
3364,M,25,2
3365,M,25,4
3366,F,35,6
3367,M,35,17
3368,M,56,17
3369,F,1,10
3370,M,35,1
3371,M,18,0
3372,M,56,14
3373,M,18,12
3374,M,25,5
3375,M,35,1
3376,M,35,1
3377,M,35,1
3378,F,25,0
3379,F,35,9
3380,M,25,7
3381,M,50,7
3382,M,25,1
3383,F,25,0
3384,M,25,12
3385,M,25,12
3386,M,25,5
3387,M,18,4
3388,M,25,7
3389,M,25,14
3390,M,35,14
3391,F,18,14
3392,F,18,4
3393,M,25,0
3394,M,50,2
3395,F,25,0
3396,M,25,14
3397,M,18,0
3398,M,18,4
3399,F,25,3
3400,F,56,0
3401,M,18,0
3402,F,25,7
3403,M,56,7
3404,M,18,4
3405,M,45,20
3406,F,50,6
3407,M,25,7
3408,M,25,0
3409,F,18,4
3410,M,25,4
3411,F,25,17
3412,M,35,3
3413,F,45,7
3414,M,35,17
3415,F,25,16
3416,M,25,12
3417,F,25,20
3418,M,25,17
3419,M,56,13
3420,F,35,12
3421,M,18,4
3422,M,25,15
3423,M,56,0
3424,F,18,4
3425,M,35,2
3426,M,18,0
3427,M,18,4
3428,F,25,0
3429,M,35,1
3430,M,45,0
3431,M,35,0
3432,M,35,15
3433,M,50,13
3434,F,35,9
3435,F,45,0
3436,F,18,0
3437,M,25,7
3438,M,18,4
3439,M,25,7
3440,M,25,17
3441,M,45,19
3442,F,25,1
3443,M,35,5
3444,M,1,10
3445,M,35,0
3446,M,25,2
3447,M,35,0
3448,F,56,0
3449,F,18,4
3450,F,18,4
3451,F,25,4
3452,M,56,17
3453,F,35,2
3454,M,45,17
3455,M,45,1
3456,M,18,4
3457,M,35,17
3458,M,35,12
3459,M,45,1
3460,F,45,1
3461,F,25,2
3462,M,50,0
3463,M,56,13
3464,M,25,14
3465,F,35,1
3466,M,35,2
3467,M,25,14
3468,M,18,16
3469,M,25,4
3470,M,45,17
3471,M,25,14
3472,F,56,1
3473,M,25,12
3474,F,25,7
3475,F,25,11
3476,M,25,3
3477,M,18,4
3478,M,25,7
3479,M,45,16
3480,M,45,7
3481,F,35,12
3482,M,25,0
3483,M,50,17
3484,M,18,4
3485,M,50,16
3486,F,18,20
3487,M,25,11
3488,M,25,0
3489,F,35,6
3490,F,45,5
3491,M,45,17
3492,M,35,20
3493,F,25,4
3494,F,35,9
3495,M,18,0
3496,M,25,7
3497,M,45,15
3498,F,18,4
3499,M,35,12
3500,M,50,14
3501,M,18,4
3502,M,35,20
3503,F,25,12
3504,F,25,1
3505,M,35,0
3506,M,25,7
3507,F,25,0
3508,M,45,1
3509,F,56,9
3510,M,35,16
3511,M,35,18
3512,M,25,12
3513,M,25,20
3514,M,25,3
3515,F,25,0
3516,M,25,1
3517,M,50,1
3518,M,35,0
3519,M,45,1
3520,M,35,14
3521,M,18,19
3522,M,35,2
3523,F,35,1
3524,M,25,17
3525,M,35,5
3526,M,25,7
3527,M,25,5
3528,F,45,4
3529,M,25,12
3530,F,45,9
3531,M,18,7
3532,M,45,17
3533,M,25,0
3534,F,56,8
3535,M,56,15
3536,M,35,6
3537,M,25,5
3538,F,25,6
3539,M,56,14
3540,M,25,12
3541,F,25,20
3542,M,35,0
3543,M,25,12
3544,M,25,20
3545,M,18,4
3546,M,1,10
3547,M,35,15
3548,F,35,9
3549,F,18,14
3550,M,35,16
3551,M,35,11
3552,M,35,12
3553,M,18,12
3554,M,18,0
3555,M,25,7
3556,M,56,12
3557,M,25,2
3558,F,25,9
3559,F,45,1
3560,M,1,10
3561,F,25,0
3562,M,35,15
3563,M,25,12
3564,M,45,16
3565,F,35,1
3566,F,18,4
3567,F,45,11
3568,M,35,12
3569,M,45,14
3570,F,35,3
3571,M,25,17
3572,M,50,11
3573,M,25,3
3574,M,18,4
3575,M,50,1
3576,M,1,10
3577,M,56,8
3578,F,35,2
3579,M,35,7
3580,M,50,13
3581,M,25,2
3582,M,18,19
3583,M,25,7
3584,F,45,9
3585,M,50,17
3586,M,25,17
3587,M,35,1
3588,M,35,5
3589,M,25,7
3590,F,25,0
3591,M,18,19
3592,M,25,2
3593,M,18,4
3594,M,18,0
3595,F,1,0
3596,M,25,17
3597,M,35,0
3598,F,45,7
3599,M,35,0
3600,M,1,1
3601,M,35,4
3602,M,35,1
3603,M,35,17
3604,M,35,1
3605,F,35,7
3606,M,45,2
3607,M,25,0
3608,F,35,1
3609,M,18,18
3610,M,25,4
3611,M,45,7
3612,M,45,1
3613,M,25,12
3614,M,35,14
3615,M,25,7
3616,F,18,4
3617,F,50,1
3618,M,25,7
3619,M,18,4
3620,M,35,12
3621,F,45,1
3622,M,25,2
3623,M,25,17
3624,M,18,3
3625,M,56,15
3626,M,50,7
3627,M,56,13
3628,M,25,14
3629,M,1,12
3630,M,25,2
3631,M,25,5
3632,M,35,16
3633,F,18,20
3634,M,35,7
3635,M,25,17
3636,F,1,10
3637,M,25,7
3638,M,50,7
3639,M,45,7
3640,M,25,7
3641,F,18,4
3642,M,25,0
3643,F,35,4
3644,M,25,20
3645,M,25,4
3646,M,25,4
3647,M,35,1
3648,M,18,4
3649,F,50,3
3650,M,35,12
3651,M,50,11
3652,F,50,6
3653,M,35,7
3654,F,56,1
3655,M,35,7
3656,F,56,13
3657,F,50,0
3658,F,25,6
3659,F,25,4
3660,F,25,1
3661,M,25,17
3662,M,35,17
3663,F,25,11
3664,M,25,14
3665,F,25,1
3666,M,35,20
3667,F,56,13
3668,M,50,13
3669,F,25,0
3670,M,25,1
3671,M,18,4
3672,F,25,11
3673,M,18,2
3674,M,18,4
3675,M,35,0
3676,M,35,6
3677,M,18,14
3678,M,35,7
3679,M,18,4
3680,M,25,0
3681,M,25,4
3682,F,35,7
3683,F,45,20
3684,F,1,10
3685,M,25,0
3686,M,25,7
3687,M,18,4
3688,M,56,19
3689,M,56,13
3690,M,18,4
3691,M,18,4
3692,F,50,17
3693,F,18,4
3694,M,35,7
3695,M,45,1
3696,F,25,1
3697,M,45,1
3698,F,1,10
3699,M,18,8
3700,M,25,10
3701,M,25,19
3702,M,25,0
3703,M,18,4
3704,F,18,4
3705,F,25,2
3706,M,1,13
3707,M,18,0
3708,F,18,2
3709,M,25,6
3710,M,45,14
3711,F,35,20
3712,M,18,6
3713,F,50,3
3714,M,56,13
3715,M,56,14
3716,M,35,17
3717,M,35,5
3718,M,25,4
3719,M,25,2
3720,M,56,1
3721,M,25,19
3722,F,18,4
3723,F,25,0
3724,M,1,10
3725,M,56,13
3726,M,25,16
3727,F,56,0
3728,M,18,17
3729,F,25,17
3730,F,25,3
3731,F,35,1
3732,M,56,17
3733,F,35,14
3734,M,25,2
3735,M,25,20
3736,M,45,11
3737,M,25,1
3738,M,25,20
3739,M,35,7
3740,F,18,4
3741,F,35,9
3742,M,18,4
3743,F,25,0
3744,M,1,10
3745,M,18,4
3746,M,25,0
3747,M,50,18
3748,M,18,4
3749,F,18,4
3750,F,56,12
3751,F,35,4
3752,M,25,7
3753,M,35,17
3754,M,56,13
3755,F,1,0
3756,F,25,9
3757,F,25,0
3758,M,25,0
3759,M,35,12
3760,M,45,2
3761,M,18,4
3762,F,35,20
3763,M,45,0
3764,F,25,4
3765,M,18,4
3766,M,56,13
3767,M,25,4
3768,M,18,4
3769,M,35,7
3770,F,25,0
3771,F,18,4
3772,F,50,8
3773,M,18,4
3774,F,25,0
3775,F,1,10
3776,M,35,7
3777,F,50,0
3778,F,1,10
3779,M,45,11
3780,M,25,7
3781,M,25,14
3782,M,25,12
3783,M,45,14
3784,F,18,4
3785,M,25,14
3786,M,35,11
3787,M,25,6
3788,M,35,1
3789,F,50,1
3790,F,18,14
3791,M,18,0
3792,F,25,14
3793,M,56,13
3794,M,35,20
3795,M,25,15
3796,M,35,17
3797,F,18,4
3798,M,25,12
3799,M,45,17
3800,M,50,17
3801,F,25,7
3802,M,35,6
3803,M,25,6
3804,M,25,4
3805,M,35,7
3806,M,25,7
3807,F,25,0
3808,M,25,17
3809,M,35,11
3810,F,18,4
3811,F,45,1
3812,M,45,12
3813,M,25,7
3814,F,18,4
3815,M,25,11
3816,M,50,7
3817,F,18,4
3818,M,35,1
3819,M,18,12
3820,M,45,1
3821,M,50,16
3822,F,45,1
3823,M,45,12
3824,M,25,11
3825,F,56,13
3826,F,1,10
3827,M,35,0
3828,M,35,7
3829,M,1,10
3830,M,45,17
3831,F,25,4
3832,M,18,0
3833,M,25,15
3834,M,35,17
3835,F,1,10
3836,M,18,4
3837,F,25,7
3838,M,25,15
3839,F,35,20
3840,M,35,1
3841,M,45,20
3842,F,25,5
3843,F,35,7
3844,M,25,4
3845,M,25,0
3846,M,35,17
3847,F,50,18
3848,F,50,3
3849,M,50,1
3850,M,25,20
3851,F,25,19
3852,M,25,12
3853,M,56,13
3854,M,25,18
3855,M,18,12
3856,F,18,17
3857,M,35,17
3858,F,35,12
3859,F,25,2
3860,M,45,0
3861,M,35,0
3862,M,35,14
3863,M,25,7
3864,M,25,17
3865,F,25,1
3866,F,35,9
3867,M,25,0
3868,F,45,1
3869,F,25,0
3870,M,25,0
3871,M,50,6
3872,M,18,0
3873,F,56,13
3874,F,35,16
3875,M,45,19
3876,F,25,3
3877,M,25,7
3878,M,50,7
3879,F,25,1
3880,M,25,17
3881,M,18,2
3882,F,18,3
3883,M,35,7
3884,M,25,17
3885,M,56,7
3886,M,25,3
3887,M,25,0
3888,M,25,12
3889,M,35,5
3890,M,25,14
3891,F,25,0
3892,M,25,7
3893,M,18,4
3894,M,35,7
3895,M,35,7
3896,M,18,12
3897,M,25,15
3898,M,35,7
3899,F,25,1
3900,M,1,10
3901,M,25,4
3902,M,45,12
3903,M,25,0
3904,F,25,1
3905,M,56,14
3906,M,35,18
3907,M,25,12
3908,M,1,10
3909,M,35,16
3910,F,50,6
3911,F,35,3
3912,M,25,0
3913,M,25,7
3914,M,45,17
3915,M,18,4
3916,M,35,20
3917,F,25,5
3918,F,35,5
3919,M,25,19
3920,M,25,17
3921,M,18,5
3922,F,35,14
3923,M,25,14
3924,F,35,7
3925,M,25,4
3926,F,1,10
3927,M,35,14
3928,M,25,12
3929,F,25,6
3930,M,18,4
3931,M,50,13
3932,M,25,19
3933,F,50,0
3934,M,45,12
3935,M,25,0
3936,M,35,1
3937,F,56,1
3938,M,25,16
3939,M,25,0
3940,F,45,2
3941,M,56,1
3942,M,25,16
3943,M,50,7
3944,M,25,16
3945,M,35,16
3946,M,18,4
3947,F,25,7
3948,M,18,4
3949,M,25,0
3950,M,35,17
3951,F,18,4
3952,F,25,4
3953,F,50,13
3954,M,35,16
3955,M,45,6
3956,M,18,19
3957,F,50,16
3958,M,35,1
3959,M,35,17
3960,M,50,7
3961,F,50,3
3962,M,18,4
3963,M,25,12
3964,M,1,10
3965,M,25,0
3966,M,25,15
3967,M,25,14
3968,M,18,4
3969,M,18,14
3970,F,35,5
3971,F,25,14
3972,F,25,0
3973,M,35,7
3974,F,18,10
3975,F,25,4
3976,M,25,7
3977,M,18,4
3978,M,25,4
3979,F,35,9
3980,M,50,16
3981,M,25,0
3982,M,18,19
3983,M,25,12
3984,M,18,15
3985,M,25,7
3986,F,18,5
3987,F,25,7
3988,M,1,10
3989,M,35,19
3990,F,25,0
3991,M,35,1
3992,F,25,1
3993,M,18,17
3994,M,35,7
3995,F,25,2
3996,F,56,1
3997,F,18,4
3998,M,45,1
3999,M,56,17
4000,F,18,14
4001,F,35,16
4002,M,35,1
4003,M,56,1
4004,M,25,0
4005,M,18,1
4006,F,18,4
4007,M,18,18
4008,M,25,2
4009,F,25,4
4010,M,18,4
4011,M,56,13
4012,F,50,16
4013,F,18,4
4014,M,25,2
4015,M,25,0
4016,F,56,0
4017,M,1,0
4018,M,56,1
4019,M,25,16
4020,F,18,4
4021,F,45,2
4022,F,25,12
4023,M,18,17
4024,M,56,0
4025,F,35,9
4026,M,35,6
4027,F,18,4
4028,F,25,4
4029,M,25,15
4030,F,18,14
4031,F,50,3
4032,M,25,20
4033,M,35,7
4034,F,50,6
4035,M,56,7
4036,F,25,9
4037,F,35,14
4038,M,35,0
4039,F,45,0
4040,M,18,2
4041,F,18,4
4042,M,25,17
4043,M,35,12
4044,M,45,12
4045,F,45,1
4046,M,50,1
4047,M,35,7
4048,F,25,5
4049,M,50,3
4050,M,25,12
4051,M,45,2
4052,M,25,16
4053,M,35,7
4054,M,25,14
4055,M,18,4
4056,M,56,13
4057,M,18,16
4058,M,25,0
4059,F,25,12
4060,F,50,1
4061,M,56,14
4062,M,25,0
4063,M,56,1
4064,M,35,17
4065,M,35,0
4066,M,25,0
4067,M,25,7
4068,F,25,4
4069,F,25,4
4070,M,1,10
4071,M,35,7
4072,M,25,1
4073,F,50,1
4074,M,35,7
4075,M,18,18
4076,M,56,13
4077,M,25,0
4078,M,25,4
4079,M,25,20
4080,M,35,11
4081,M,25,0
4082,M,18,4
4083,F,45,20
4084,M,35,7
4085,M,45,4
4086,M,18,1
4087,M,1,10
4088,M,18,0
4089,F,25,7
4090,M,25,5
4091,M,25,14
4092,M,45,0
4093,M,25,0
4094,M,25,12
4095,F,25,7
4096,F,25,7
4097,M,25,4
4098,F,45,15
4099,M,25,12
4100,M,25,12
4101,M,25,0
4102,F,35,0
4103,M,35,16
4104,M,18,12
4105,M,56,6
4106,M,35,18
4107,M,25,2
4108,M,35,14
4109,M,50,20
4110,F,18,4
4111,M,25,7
4112,M,25,14
4113,F,45,16
4114,F,25,20
4115,M,18,20
4116,M,18,12
4117,M,45,2
4118,F,35,20
4119,M,45,1
4120,F,50,7
4121,M,25,16
4122,M,45,17
4123,M,45,7
4124,M,18,19
4125,M,25,14
4126,M,50,7
4127,M,25,2
4128,F,25,9
4129,F,18,4
4130,M,50,7
4131,M,18,4
4132,F,1,0
4133,M,18,2
4134,F,25,0
4135,M,25,15
4136,F,25,1
4137,F,25,7
4138,F,18,4
4139,M,35,2
4140,M,35,0
4141,F,35,9
4142,M,25,3
4143,M,35,7
4144,M,35,6
4145,M,25,12
4146,F,25,7
4147,M,56,7
4148,M,25,0
4149,M,25,20
4150,M,18,1
4151,M,56,2
4152,F,25,2
4153,M,18,7
4154,M,25,12
4155,M,18,4
4156,M,35,6
4157,F,25,0
4158,M,50,17
4159,M,18,2
4160,M,35,14
4161,F,35,3
4162,F,25,4
4163,F,25,7
4164,M,25,4
4165,M,45,7
4166,F,25,12
4167,F,25,1
4168,M,1,0
4169,M,18,15
4170,M,35,7
4171,M,25,6
4172,M,50,0
4173,M,25,14
4174,M,56,16
4175,F,35,2
4176,M,56,17
4177,M,25,7
4178,M,18,4
4179,M,50,12
4180,F,50,2
4181,M,25,12
4182,M,35,1
4183,M,35,14
4184,F,25,7
4185,M,45,7
4186,F,25,4
4187,M,56,7
4188,M,50,17
4189,F,25,0
4190,M,25,14
4191,M,35,6
4192,M,25,17
4193,M,25,14
4194,F,50,9
4195,M,25,1
4196,M,25,16
4197,F,35,16
4198,M,25,2
4199,M,45,17
4200,F,35,11
4201,M,25,12
4202,F,18,16
4203,M,18,14
4204,M,35,7
4205,M,56,11
4206,M,35,7
4207,M,25,0
4208,M,35,7
4209,F,25,14
4210,M,35,1
4211,M,18,20
4212,F,45,16
4213,M,18,17
4214,M,45,0
4215,M,25,16
4216,M,45,11
4217,M,45,1
4218,M,25,4
4219,F,35,2
4220,M,50,15
4221,M,18,4
4222,M,18,4
4223,M,45,0
4224,M,25,7
4225,M,45,3
4226,M,18,17
4227,M,35,0
4228,M,25,17
4229,M,25,15
4230,M,45,7
4231,M,35,0
4232,M,56,15
4233,M,35,17
4234,M,35,17
4235,M,18,17
4236,F,25,15
4237,M,35,11
4238,M,25,4
4239,M,18,7
4240,M,56,16
4241,M,56,7
4242,F,56,13
4243,F,50,0
4244,M,25,20
4245,M,56,13
4246,M,56,11
4247,M,56,7
4248,M,18,4
4249,M,45,0
4250,M,25,3
4251,M,35,16
4252,M,1,10
4253,F,25,9
4254,M,1,10
4255,M,25,15
4256,F,25,3
4257,M,18,4
4258,M,25,2
4259,M,45,3
4260,M,45,17
4261,M,50,0
4262,M,35,7
4263,M,25,11
4264,M,25,20
4265,F,25,7
4266,M,25,4
4267,M,18,4
4268,M,25,6
4269,M,18,4
4270,M,25,7
4271,F,1,10
4272,M,25,14
4273,M,45,7
4274,M,25,7
4275,M,25,3
4276,F,50,20
4277,M,56,1
4278,M,25,20
4279,M,25,2
4280,F,25,14
4281,M,25,17
4282,M,50,11
4283,F,1,10
4284,M,25,0
4285,M,35,14
4286,F,18,4
4287,M,35,7
4288,M,35,0
4289,M,45,15
4290,M,50,15
4291,F,45,12
4292,M,25,0
4293,M,25,6
4294,M,18,4
4295,M,18,4
4296,M,25,0
4297,M,50,12
4298,M,25,4
4299,M,56,16
4300,M,50,7
4301,F,25,4
4302,M,50,0
4303,M,18,10
4304,M,25,12
4305,M,25,17
4306,M,25,7
4307,F,25,9
4308,M,45,16
4309,M,25,20
4310,M,35,14
4311,M,35,20
4312,M,25,4
4313,F,35,16
4314,F,35,16
4315,F,25,1
4316,M,35,1
4317,M,56,1
4318,M,35,20
4319,M,18,0
4320,F,1,10
4321,M,18,4
4322,M,25,7
4323,M,35,17
4324,M,50,1
4325,F,56,1
4326,F,35,1
4327,M,25,2
4328,M,25,15
4329,M,18,12
4330,F,25,2
4331,F,35,20
4332,M,35,17
4333,M,50,18
4334,M,18,16
4335,M,50,7
4336,F,18,4
4337,M,35,7
4338,M,25,16
4339,M,45,17
4340,M,35,0
4341,F,25,0
4342,M,25,6
4343,F,25,7
4344,M,35,1
4345,M,45,1
4346,M,35,0
4347,M,18,12
4348,M,25,4
4349,F,35,1
4350,F,25,2
4351,F,56,1
4352,M,25,11
4353,M,35,20
4354,F,45,11
4355,M,25,0
4356,M,45,20
4357,M,18,0
4358,M,45,1
4359,M,18,12
4360,F,35,4
4361,M,18,4
4362,M,25,12
4363,M,25,11
4364,M,50,7
4365,M,35,7
4366,M,50,16
4367,M,25,16
4368,F,25,1
4369,M,45,12
4370,M,35,7
4371,F,25,15
4372,F,25,0
4373,F,35,9
4374,M,50,2
4375,M,25,12
4376,M,35,17
4377,F,18,9
4378,M,56,17
4379,M,56,13
4380,M,25,18
4381,F,56,2
4382,M,25,14
4383,M,35,1
4384,M,25,11
4385,M,25,1
4386,F,25,4
4387,M,45,7
4388,F,56,12
4389,M,18,4
4390,M,35,17
4391,M,25,17
4392,F,35,9
4393,M,35,7
4394,M,50,7
4395,M,50,12
4396,M,56,3
4397,M,25,0
4398,F,18,4
4399,M,35,17
4400,M,25,7
4401,M,35,17
4402,M,35,7
4403,M,18,12
4404,M,45,7
4405,M,1,10
4406,F,35,2
4407,M,25,0
4408,M,25,17
4409,M,25,0
4410,F,1,10
4411,M,45,17
4412,M,25,14
4413,M,18,4
4414,M,35,14
4415,F,25,1
4416,M,18,20
4417,M,18,4
4418,M,18,1
4419,M,25,20
4420,F,45,12
4421,F,35,0
4422,M,56,1
4423,M,35,0
4424,M,35,14
4425,M,18,4
4426,M,18,20
4427,M,25,0
4428,F,25,14
4429,M,18,4
4430,F,56,13
4431,M,25,1
4432,F,25,1
4433,M,45,7
4434,M,18,16
4435,M,50,19
4436,M,45,0
4437,M,25,7
4438,M,25,1
4439,M,18,4
4440,M,50,7
4441,M,50,12
4442,M,18,20
4443,M,35,7
4444,F,25,0
4445,M,25,7
4446,F,25,3
4447,F,18,20
4448,M,50,7
4449,F,25,14
4450,F,45,0
4451,F,1,10
4452,F,45,1
4453,M,25,7
4454,M,35,1
4455,M,25,12
4456,M,25,16
4457,F,18,4
4458,F,25,7
4459,F,25,6
4460,M,25,1
4461,M,25,17
4462,M,18,16
4463,M,45,18
4464,M,25,7
4465,M,1,1
4466,M,25,17
4467,F,50,2
4468,M,18,1
4469,M,18,4
4470,M,18,18
4471,M,56,20
4472,M,25,0
4473,M,35,20
4474,M,35,7
4475,F,25,6
4476,M,1,10
4477,M,25,12
4478,M,25,15
4479,M,35,0
4480,F,25,1
4481,M,35,15
4482,M,35,17
4483,M,18,1
4484,M,25,7
4485,M,35,5
4486,M,25,17
4487,M,25,0
4488,M,35,14
4489,M,56,0
4490,M,56,14
4491,F,56,13
4492,M,45,0
4493,F,35,16
4494,M,25,14
4495,M,35,17
4496,M,25,17
4497,M,18,4
4498,F,25,14
4499,M,18,4
4500,F,35,0
4501,M,50,3
4502,F,56,1
4503,F,56,13
4504,M,18,0
4505,F,25,19
4506,M,18,3
4507,F,25,3
4508,M,50,0
4509,M,25,0
4510,M,45,14
4511,M,50,7
4512,M,56,1
4513,M,35,17
4514,M,18,0
4515,M,50,1
4516,F,56,13
4517,M,50,5
4518,F,35,14
4519,M,25,12
4520,F,50,7
4521,M,18,4
4522,F,25,7
4523,F,50,20
4524,M,25,1
4525,M,25,17
4526,M,18,10
4527,F,56,7
4528,M,50,7
4529,M,50,18
4530,M,25,7
4531,M,56,16
4532,M,25,4
4533,M,35,17
4534,M,18,0
4535,M,25,6
4536,M,35,2
4537,M,56,7
4538,M,35,16
4539,M,50,1
4540,F,25,4
4541,M,35,7
4542,M,35,7
4543,F,25,0
4544,M,35,20
4545,M,25,17
4546,M,45,12
4547,F,25,3
4548,M,25,4
4549,M,35,7
4550,M,18,4
4551,M,18,4
4552,M,25,15
4553,F,25,7
4554,F,45,1
4555,M,18,12
4556,M,45,17
4557,M,25,1
4558,M,25,12
4559,F,25,0
4560,M,18,5
4561,F,50,6
4562,M,18,4
4563,M,35,6
4564,M,18,0
4565,F,25,4
4566,F,35,1
4567,M,25,1
4568,M,25,7
4569,M,25,2
4570,M,25,4
4571,F,25,9
4572,M,45,3
4573,M,50,1
4574,F,25,4
4575,M,25,11
4576,F,25,2
4577,F,25,14
4578,F,35,6
4579,F,35,6
4580,M,35,11
4581,M,25,1
4582,M,18,12
4583,F,35,5
4584,F,45,14
4585,M,1,10
4586,M,25,5
4587,M,56,13
4588,F,35,17
4589,M,25,1
4590,F,50,14
4591,F,56,3
4592,F,56,0
4593,M,50,1
4594,M,35,4
4595,M,56,1
4596,F,45,1
4597,M,25,5
4598,M,35,7
4599,M,35,12
4600,F,25,1
4601,F,25,0
4602,M,35,16
4603,F,35,11
4604,M,18,0
4605,M,25,15
4606,F,50,11
4607,M,18,4
4608,M,35,7
4609,M,25,20
4610,M,25,11
4611,F,25,7
4612,M,1,11
4613,M,50,13
4614,M,25,2
4615,M,50,7
4616,M,35,17
4617,M,35,15
4618,M,25,7
4619,M,18,4
4620,M,25,4
4621,M,35,7
4622,M,18,0
4623,F,18,4
4624,M,18,4
4625,M,25,4
4626,M,56,13
4627,M,25,7
4628,F,25,14
4629,F,35,0
4630,F,25,3
4631,M,18,4
4632,F,25,4
4633,M,25,11
4634,M,45,5
4635,M,56,6
4636,M,25,17
4637,M,18,15
4638,M,18,4
4639,M,25,17
4640,F,50,7
4641,M,25,12
4642,F,25,0
4643,M,35,1
4644,M,35,6
4645,M,25,2
4646,M,25,12
4647,M,35,7
4648,M,25,4
4649,F,25,20
4650,M,25,14
4651,M,25,1
4652,F,25,3
4653,F,25,7
4654,F,35,14
4655,M,45,1
4656,F,25,3
4657,M,25,2
4658,M,1,10
4659,M,35,12
4660,M,18,2
4661,M,50,7
4662,M,18,10
4663,M,35,1
4664,M,25,17
4665,M,25,4
4666,M,18,12
4667,M,50,1
4668,F,45,3
4669,F,50,0
4670,F,35,2
4671,M,18,19
4672,M,18,4
4673,M,25,2
4674,M,25,7
4675,M,25,6
4676,F,45,7
4677,M,56,13
4678,M,35,17
4679,F,56,3
4680,M,35,20
4681,M,25,3
4682,M,25,8
4683,M,35,7
4684,M,50,2
4685,M,18,4
4686,F,18,4
4687,M,56,13
4688,M,45,6
4689,F,45,6
4690,M,25,7
4691,M,25,0
4692,M,56,17
4693,M,25,4
4694,M,25,7
4695,F,1,10
4696,M,18,4
4697,M,25,8
4698,M,45,7
4699,M,25,14
4700,M,56,13
4701,F,50,12
4702,M,25,4
4703,M,18,4
4704,M,50,2
4705,M,25,4
4706,F,35,3
4707,M,45,6
4708,F,50,5
4709,M,18,4
4710,M,25,17
4711,M,35,17
